Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Target,1189833,4/28/2023,West,California,Los Angeles,Fanta,0.45,"6,500",2925.00,1023.75,0.35
Target,1189833,4/29/2023,West,California,Los Angeles,Powerade,0.50,"7,000",3500.00,1925.00,0.55
Target,1189833,4/30/2023,West,California,Los Angeles,Dasani Water,0.65,"7,000",4550.00,910.00,0.20
Target,1189833,5/1/2023,West,California,Los Angeles,Coca-Cola,0.50,"9,000",4500.00,1800.00,0.40
Target,1189833,5/2/2023,West,California,Los Angeles,Diet Coke,0.55,"8,500",4675.00,1168.75,0.25
Target,1189833,5/3/2023,West,California,Los Angeles,Sprite,0.50,"7,250",3625.00,1450.00,0.40
Target,1189833,5/4/2023,West,California,Los Angeles,Fanta,0.50,"6,750",3375.00,1181.25,0.35
Target,1189833,5/5/2023,West,California,Los Angeles,Powerade,0.60,"6,750",4050.00,2227.50,0.55
Target,1189833,5/6/2023,West,California,Los Angeles,Dasani Water,0.65,"6,500",4225.00,845.00,0.20
Target,1189833,5/7/2023,West,California,Los Angeles,Coca-Cola,0.50,"8,500",4250.00,1700.00,0.40
Target,1189833,5/8/2023,West,California,Los Angeles,Diet Coke,0.55,"8,500",4675.00,1168.75,0.25
Target,1189833,5/9/2023,West,California,Los Angeles,Sprite,0.50,"7,000",3500.00,1400.00,0.40
Target,1189833,5/10/2023,West,California,Los Angeles,Fanta,0.50,"6,500",3250.00,1137.50,0.35
Target,1189833,5/11/2023,West,California,Los Angeles,Powerade,0.60,"6,500",3900.00,2145.00,0.55
Target,1189833,5/12/2023,West,California,Los Angeles,Dasani Water,0.65,"7,000",4550.00,910.00,0.20
Target,1189833,5/13/2023,West,California,Los Angeles,Coca-Cola,0.50,"8,000",4000.00,1600.00,0.40
Target,1189833,5/14/2023,West,California,Los Angeles,Diet Coke,0.55,"8,000",4400.00,1100.00,0.25
Target,1189833,5/15/2023,West,California,Los Angeles,Sprite,0.50,"6,500",3250.00,1300.00,0.40
Target,1189833,5/16/2023,West,California,Los Angeles,Fanta,0.50,"6,250",3125.00,1093.75,0.35
Target,1189833,5/17/2023,West,California,Los Angeles,Powerade,0.60,"6,000",3600.00,1980.00,0.55
Target,1189833,5/18/2023,West,California,Los Angeles,Dasani Water,0.65,"6,500",4225.00,845.00,0.20
Target,1189833,5/19/2023,West,California,Los Angeles,Coca-Cola,0.50,"8,250",4125.00,1650.00,0.40
Target,1189833,5/20/2023,West,California,Los Angeles,Diet Coke,0.55,"8,250",4537.50,1134.38,0.25
Target,1189833,5/21/2023,West,California,Los Angeles,Sprite,0.50,"6,750",3375.00,1350.00,0.40
Target,1189833,5/22/2023,West,California,Los Angeles,Fanta,0.50,"6,500",3250.00,1137.50,0.35
Target,1189833,5/23/2023,West,California,Los Angeles,Powerade,0.60,"6,000",3600.00,1980.00,0.55
Target,1189833,5/24/2023,West,California,Los Angeles,Dasani Water,0.65,"7,000",4550.00,910.00,0.20
Target,1189833,5/25/2023,West,California,Los Angeles,Coca-Cola,0.50,"9,000",4500.00,1800.00,0.40
Target,1189833,5/26/2023,West,California,Los Angeles,Diet Coke,0.55,"9,000",4950.00,1237.50,0.25
Target,1189833,5/27/2023,West,California,Los Angeles,Sprite,0.50,"7,000",3500.00,1400.00,0.40
Target,1189833,5/28/2023,West,California,Los Angeles,Fanta,0.50,"7,000",3500.00,1225.00,0.35
Target,1189833,5/29/2023,West,California,Los Angeles,Powerade,0.60,"6,250",3750.00,2062.50,0.55
Target,1189833,5/30/2023,West,California,Los Angeles,Dasani Water,0.65,"7,250",4712.50,942.50,0.20
BevCo,1185732,5/31/2023,West,California,Los Angeles,Coca-Cola,0.45,"4,750",2137.50,855.00,0.40
BevCo,1185732,6/1/2023,West,California,Los Angeles,Diet Coke,0.45,"2,750",1237.50,433.13,0.35
BevCo,1185732,6/2/2023,West,California,Los Angeles,Sprite,0.35,"2,750",962.50,336.88,0.35
BevCo,1185732,6/3/2023,West,California,Los Angeles,Fanta,0.40,"1,250",500.00,200.00,0.40
BevCo,1185732,6/4/2023,Midwest,Illinois,Chicago,Powerade,0.55,"1,750",962.50,336.88,0.35
BevCo,1185732,6/5/2023,Midwest,Illinois,Chicago,Dasani Water,0.45,"2,750",1237.50,618.75,0.50
BevCo,1185732,6/6/2023,Midwest,Illinois,Chicago,Coca-Cola,0.45,"5,250",2362.50,945.00,0.40
BevCo,1185732,6/7/2023,Midwest,Illinois,Chicago,Diet Coke,0.45,"1,750",787.50,275.63,0.35
BevCo,1185732,6/8/2023,Midwest,Illinois,Chicago,Sprite,0.35,"2,250",787.50,275.63,0.35
BevCo,1185732,6/9/2023,Midwest,Illinois,Chicago,Fanta,0.40,"1,000",400.00,160.00,0.40
BevCo,1185732,6/10/2023,Midwest,Illinois,Chicago,Powerade,0.55,"1,750",962.50,336.88,0.35
BevCo,1185732,6/11/2023,Midwest,Illinois,Chicago,Dasani Water,0.45,"2,750",1237.50,618.75,0.50
BevCo,1185732,6/12/2023,Midwest,Illinois,Chicago,Coca-Cola,0.50,"4,950",2475.00,990.00,0.40
BevCo,1185732,6/13/2023,Midwest,Illinois,Chicago,Diet Coke,0.50,"2,000",1000.00,350.00,0.35
BevCo,1185732,6/14/2023,Midwest,Illinois,Chicago,Sprite,0.40,"2,250",900.00,315.00,0.35
BevCo,1185732,6/15/2023,Midwest,Illinois,Chicago,Fanta,0.45,750,337.50,135.00,0.40
BevCo,1185732,6/16/2023,Midwest,Illinois,Chicago,Powerade,0.60,"1,250",750.00,262.50,0.35
BevCo,1185732,6/17/2023,Midwest,Illinois,Chicago,Dasani Water,0.50,"2,250",1125.00,562.50,0.50
BevCo,1185732,6/18/2023,Midwest,Illinois,Chicago,Coca-Cola,0.50,"4,500",2250.00,900.00,0.40
BevCo,1185732,6/19/2023,Midwest,Illinois,Chicago,Diet Coke,0.50,"1,500",750.00,262.50,0.35
BevCo,1185732,6/20/2023,Midwest,Illinois,Chicago,Sprite,0.40,"1,500",600.00,210.00,0.35
BevCo,1185732,6/21/2023,Midwest,Illinois,Chicago,Fanta,0.45,750,337.50,135.00,0.40
BevCo,1185732,6/22/2023,Midwest,Illinois,Chicago,Powerade,0.60,"1,000",600.00,210.00,0.35
BevCo,1185732,6/23/2023,Midwest,Illinois,Chicago,Dasani Water,0.50,"2,250",1125.00,562.50,0.50
BevCo,1185732,6/24/2023,Midwest,Illinois,Chicago,Coca-Cola,0.60,"4,950",2970.00,1188.00,0.40
BevCo,1185732,6/25/2023,Midwest,Illinois,Chicago,Diet Coke,0.55,"2,000",1100.00,385.00,0.35
BevCo,1185732,6/26/2023,Midwest,Illinois,Chicago,Sprite,0.50,"1,750",875.00,306.25,0.35
BevCo,1185732,6/27/2023,Midwest,Illinois,Chicago,Fanta,0.50,"1,000",500.00,200.00,0.40
BevCo,1185732,6/28/2023,Midwest,Illinois,Chicago,Powerade,0.60,"1,250",750.00,262.50,0.35
BevCo,1185732,6/29/2023,Midwest,Illinois,Chicago,Dasani Water,0.65,"2,500",1625.00,812.50,0.50
BevCo,1185732,6/30/2023,Midwest,Illinois,Chicago,Coca-Cola,0.50,"5,000",2500.00,1000.00,0.40
BevCo,1185732,7/1/2023,Midwest,Illinois,Chicago,Diet Coke,0.45,"2,500",1125.00,393.75,0.35
BevCo,1185732,7/2/2023,Midwest,Illinois,Chicago,Sprite,0.40,"2,000",800.00,280.00,0.35
BevCo,1185732,7/3/2023,Midwest,Illinois,Chicago,Fanta,0.40,"1,750",700.00,280.00,0.40
BevCo,1185732,7/4/2023,Midwest,Illinois,Chicago,Powerade,0.50,"1,750",875.00,306.25,0.35
BevCo,1185732,7/5/2023,Midwest,Illinois,Chicago,Dasani Water,0.55,"3,500",1925.00,962.50,0.50
BevCo,1185732,7/6/2023,Midwest,Illinois,Chicago,Coca-Cola,0.50,"5,750",2875.00,1150.00,0.40
BevCo,1185732,7/7/2023,Midwest,Illinois,Chicago,Diet Coke,0.45,"3,250",1462.50,511.88,0.35
BevCo,1185732,7/8/2023,Midwest,Illinois,Chicago,Sprite,0.40,"2,500",1000.00,350.00,0.35
BevCo,1185732,7/9/2023,Midwest,Illinois,Chicago,Fanta,0.40,"2,000",800.00,320.00,0.40
BevCo,1185732,7/10/2023,Midwest,Illinois,Chicago,Powerade,0.50,"2,250",1125.00,393.75,0.35
BevCo,1185732,7/11/2023,Midwest,Illinois,Chicago,Dasani Water,0.55,"4,000",2200.00,1100.00,0.50
BevCo,1185732,7/12/2023,Midwest,Illinois,Chicago,Coca-Cola,0.50,"5,500",2750.00,1100.00,0.40
BevCo,1185732,7/13/2023,Midwest,Illinois,Chicago,Diet Coke,0.45,"3,250",1462.50,511.88,0.35
BevCo,1185732,7/14/2023,Midwest,Illinois,Chicago,Sprite,0.40,"2,500",1000.00,350.00,0.35
BevCo,1185732,7/15/2023,Midwest,Illinois,Chicago,Fanta,0.40,"2,250",900.00,360.00,0.40
BevCo,1185732,7/16/2023,Midwest,Illinois,Chicago,Powerade,0.50,"2,000",1000.00,350.00,0.35
BevCo,1185732,7/17/2023,Midwest,Illinois,Chicago,Dasani Water,0.55,"3,750",2062.50,1031.25,0.50
BevCo,1185732,7/18/2023,Midwest,Illinois,Chicago,Coca-Cola,0.50,"5,000",2500.00,1000.00,0.40
BevCo,1185732,7/19/2023,Midwest,Illinois,Chicago,Diet Coke,0.45,"3,000",1350.00,472.50,0.35
BevCo,1185732,7/20/2023,Midwest,Illinois,Chicago,Sprite,0.40,"2,000",800.00,280.00,0.35
BevCo,1185732,7/21/2023,Midwest,Illinois,Chicago,Fanta,0.40,"1,750",700.00,280.00,0.40
BevCo,1185732,7/22/2023,Midwest,Illinois,Chicago,Powerade,0.50,"1,750",875.00,306.25,0.35
BevCo,1185732,7/23/2023,Midwest,Illinois,Chicago,Dasani Water,0.55,"2,500",1375.00,687.50,0.50
BevCo,1185732,7/24/2023,Midwest,Illinois,Chicago,Coca-Cola,0.60,"4,250",2550.00,1020.00,0.40
BevCo,1185732,7/25/2023,Midwest,Illinois,Chicago,Diet Coke,0.50,"2,500",1250.00,437.50,0.35
BevCo,1185732,7/26/2023,Midwest,Illinois,Chicago,Sprite,0.50,"1,500",750.00,262.50,0.35
BevCo,1185732,7/27/2023,Midwest,Illinois,Chicago,Fanta,0.50,"1,250",625.00,250.00,0.40
BevCo,1185732,7/28/2023,Midwest,Illinois,Chicago,Powerade,0.60,"1,250",750.00,262.50,0.35
BevCo,1185732,7/29/2023,Midwest,Illinois,Chicago,Dasani Water,0.65,"2,500",1625.00,812.50,0.50
BevCo,1185732,7/30/2023,Midwest,Illinois,Chicago,Coca-Cola,0.60,"4,000",2400.00,960.00,0.40
BevCo,1185732,7/31/2023,Midwest,Illinois,Chicago,Diet Coke,0.50,"2,500",1250.00,437.50,0.35
BevCo,1185732,8/1/2023,Midwest,Illinois,Chicago,Sprite,0.50,"1,950",975.00,341.25,0.35
BevCo,1185732,8/2/2023,Midwest,Illinois,Chicago,Fanta,0.50,"1,750",875.00,350.00,0.40
BevCo,1185732,8/3/2023,Midwest,Illinois,Chicago,Powerade,0.60,"1,500",900.00,315.00,0.35
BevCo,1185732,8/4/2023,Midwest,Illinois,Chicago,Dasani Water,0.65,"2,500",1625.00,812.50,0.50
BevCo,1185732,8/5/2023,Midwest,Illinois,Chicago,Coca-Cola,0.60,"5,000",3000.00,1200.00,0.40
BevCo,1185732,8/6/2023,Midwest,Illinois,Chicago,Diet Coke,0.50,"3,000",1500.00,525.00,0.35
BevCo,1185732,8/7/2023,Midwest,Illinois,Chicago,Sprite,0.50,"2,500",1250.00,437.50,0.35
BevCo,1185732,8/8/2023,Midwest,Illinois,Chicago,Fanta,0.50,"2,000",1000.00,400.00,0.40
BevCo,1185732,8/9/2023,Midwest,Illinois,Chicago,Powerade,0.60,"2,000",1200.00,420.00,0.35
BevCo,1185732,8/10/2023,Midwest,Illinois,Chicago,Dasani Water,0.65,"3,000",1950.00,975.00,0.50
FizzyCo,1197831,8/11/2023,Midwest,Illinois,Chicago,Coca-Cola,0.20,"7,250",1450.00,435.00,0.30
FizzyCo,1197831,8/12/2023,Midwest,Illinois,Chicago,Diet Coke,0.30,"7,250",2175.00,652.50,0.30
FizzyCo,1197831,8/13/2023,Midwest,Illinois,Chicago,Sprite,0.30,"5,250",1575.00,472.50,0.30
FizzyCo,1197831,8/14/2023,Midwest,Illinois,Chicago,Fanta,0.35,"5,250",1837.50,735.00,0.40
FizzyCo,1197831,8/15/2023,South,Texas,Dallas,Powerade,0.40,"3,750",1500.00,375.00,0.25
FizzyCo,1197831,8/16/2023,South,Texas,Dallas,Dasani Water,0.35,"5,250",1837.50,826.88,0.45
FizzyCo,1197831,8/17/2023,South,Texas,Dallas,Coca-Cola,0.25,"6,750",1687.50,506.25,0.30
FizzyCo,1197831,8/18/2023,South,Texas,Dallas,Diet Coke,0.35,"6,500",2275.00,682.50,0.30
FizzyCo,1197831,8/19/2023,South,Texas,Dallas,Sprite,0.35,"4,750",1662.50,498.75,0.30
FizzyCo,1197831,8/20/2023,South,Texas,Dallas,Fanta,0.35,"4,250",1487.50,595.00,0.40
FizzyCo,1197831,8/21/2023,South,Texas,Dallas,Powerade,0.40,"3,000",1200.00,300.00,0.25
FizzyCo,1197831,8/22/2023,South,Texas,Dallas,Dasani Water,0.35,"5,000",1750.00,787.50,0.45
FizzyCo,1197831,8/23/2023,South,Texas,Dallas,Coca-Cola,0.30,"6,750",2025.00,708.75,0.35
FizzyCo,1197831,8/24/2023,South,Texas,Dallas,Diet Coke,0.40,"6,750",2700.00,945.00,0.35
FizzyCo,1197831,8/25/2023,South,Texas,Dallas,Sprite,0.30,"5,000",1500.00,525.00,0.35
FizzyCo,1197831,8/26/2023,South,Texas,Dallas,Fanta,0.35,"4,000",1400.00,630.00,0.45
FizzyCo,1197831,8/27/2023,South,Texas,Dallas,Powerade,0.40,"3,000",1200.00,360.00,0.30
FizzyCo,1197831,8/28/2023,South,Texas,Dallas,Dasani Water,0.35,"4,500",1575.00,787.50,0.50
FizzyCo,1197831,8/29/2023,South,Texas,Dallas,Coca-Cola,0.20,"7,000",1400.00,490.00,0.35
FizzyCo,1197831,8/30/2023,South,Texas,Dallas,Diet Coke,0.30,"7,000",2100.00,735.00,0.35
FizzyCo,1197831,8/31/2023,South,Texas,Dallas,Sprite,0.25,"5,250",1312.50,459.38,0.35
FizzyCo,1197831,9/1/2023,South,Texas,Dallas,Fanta,0.30,"4,250",1275.00,573.75,0.45
FizzyCo,1197831,9/2/2023,South,Texas,Dallas,Powerade,0.35,"3,250",1137.50,341.25,0.30
FizzyCo,1197831,9/3/2023,South,Texas,Dallas,Dasani Water,0.30,"6,000",1800.00,900.00,0.50
FizzyCo,1197831,9/4/2023,South,Texas,Dallas,Coca-Cola,0.20,"7,500",1500.00,525.00,0.35
FizzyCo,1197831,9/5/2023,South,Texas,Dallas,Diet Coke,0.30,"7,750",2325.00,813.75,0.35
FizzyCo,1197831,9/6/2023,South,Texas,Dallas,Sprite,0.25,"6,250",1562.50,546.88,0.35
FizzyCo,1197831,9/7/2023,South,Texas,Dallas,Fanta,0.35,"5,500",1925.00,866.25,0.45
FizzyCo,1197831,9/8/2023,South,Texas,Dallas,Powerade,0.50,"4,500",2250.00,675.00,0.30
FizzyCo,1197831,9/9/2023,South,Texas,Dallas,Dasani Water,0.45,"8,000",3600.00,1800.00,0.50
FizzyCo,1197831,9/10/2023,South,Texas,Dallas,Coca-Cola,0.45,"8,000",3600.00,1260.00,0.35
FizzyCo,1197831,9/11/2023,South,Texas,Dallas,Diet Coke,0.50,"8,000",4000.00,1400.00,0.35
FizzyCo,1197831,9/12/2023,South,Texas,Dallas,Sprite,0.45,"6,500",2925.00,1023.75,0.35
FizzyCo,1197831,9/13/2023,South,Texas,Dallas,Fanta,0.45,"6,000",2700.00,1215.00,0.45
FizzyCo,1197831,9/14/2023,South,Texas,Dallas,Powerade,0.50,"5,000",2500.00,750.00,0.30
FizzyCo,1197831,9/15/2023,South,Texas,Dallas,Dasani Water,0.55,"8,750",4812.50,2406.25,0.50
FizzyCo,1197831,9/16/2023,South,Texas,Dallas,Coca-Cola,0.45,"8,250",3712.50,1485.00,0.40
FizzyCo,1197831,9/17/2023,South,Texas,Dallas,Diet Coke,0.50,"8,250",4125.00,1650.00,0.40
FizzyCo,1197831,9/18/2023,South,Texas,Dallas,Sprite,0.45,"9,750",4387.50,1755.00,0.40
FizzyCo,1197831,9/19/2023,South,Texas,Dallas,Fanta,0.45,"5,750",2587.50,1293.75,0.50
FizzyCo,1197831,9/20/2023,South,Texas,Dallas,Powerade,0.50,"5,750",2875.00,1006.25,0.35
FizzyCo,1197831,9/21/2023,South,Texas,Dallas,Dasani Water,0.60,"8,500",5100.00,2805.00,0.55
FizzyCo,1197831,9/22/2023,South,Texas,Dallas,Coca-Cola,0.50,"8,000",4000.00,1600.00,0.40
FizzyCo,1197831,9/23/2023,South,Texas,Dallas,Diet Coke,0.55,"8,000",4400.00,1760.00,0.40
FizzyCo,1197831,9/24/2023,South,Texas,Dallas,Sprite,0.50,"9,750",4875.00,1950.00,0.40
FizzyCo,1197831,9/25/2023,South,Texas,Dallas,Fanta,0.50,"5,250",2625.00,1312.50,0.50
FizzyCo,1197831,9/26/2023,South,Texas,Dallas,Powerade,0.55,"5,250",2887.50,1010.63,0.35
FizzyCo,1197831,9/27/2023,South,Texas,Dallas,Dasani Water,0.60,"7,750",4650.00,2557.50,0.55
FizzyCo,1197831,9/28/2023,South,Texas,Dallas,Coca-Cola,0.55,"7,250",3987.50,1595.00,0.40
FizzyCo,1197831,9/29/2023,South,Texas,Dallas,Diet Coke,0.55,"6,750",3712.50,1485.00,0.40
FizzyCo,1197831,9/30/2023,South,Texas,Dallas,Sprite,0.60,"7,250",4350.00,1740.00,0.40
FizzyCo,1197831,10/1/2023,South,Texas,Dallas,Fanta,0.60,"4,500",2700.00,1350.00,0.50
FizzyCo,1197831,10/2/2023,South,Texas,Dallas,Powerade,0.55,"4,500",2475.00,866.25,0.35
FizzyCo,1197831,10/3/2023,South,Texas,Dallas,Dasani Water,0.50,"6,750",3375.00,1856.25,0.55
FizzyCo,1197831,10/4/2023,South,Texas,Dallas,Coca-Cola,0.40,"6,250",2500.00,1000.00,0.40
FizzyCo,1197831,10/5/2023,South,Texas,Dallas,Diet Coke,0.40,"6,250",2500.00,1000.00,0.40
FizzyCo,1197831,10/6/2023,South,Texas,Dallas,Sprite,0.45,"5,750",2587.50,1035.00,0.40
FizzyCo,1197831,10/7/2023,South,Texas,Dallas,Fanta,0.45,"4,250",1912.50,956.25,0.50
FizzyCo,1197831,10/8/2023,South,Texas,Dallas,Powerade,0.40,"4,000",1600.00,560.00,0.35
FizzyCo,1197831,10/9/2023,South,Texas,Dallas,Dasani Water,0.50,"5,750",2875.00,1581.25,0.55
FizzyCo,1197831,10/10/2023,South,Texas,Dallas,Coca-Cola,0.40,"7,250",2900.00,1160.00,0.40
FizzyCo,1197831,10/11/2023,South,Texas,Dallas,Diet Coke,0.40,"7,250",2900.00,1160.00,0.40
FizzyCo,1197831,10/12/2023,South,Texas,Dallas,Sprite,0.65,"6,500",4225.00,1690.00,0.40
FizzyCo,1197831,10/13/2023,South,Texas,Dallas,Fanta,0.65,"5,000",3250.00,1625.00,0.50
FizzyCo,1197831,10/14/2023,South,Texas,Dallas,Powerade,0.60,"4,750",2850.00,997.50,0.35
FizzyCo,1197831,10/15/2023,South,Texas,Dallas,Dasani Water,0.70,"6,750",4725.00,2598.75,0.55
FizzyCo,1197831,10/16/2023,South,Texas,Dallas,Coca-Cola,0.60,"8,250",4950.00,1980.00,0.40
FizzyCo,1197831,10/17/2023,South,Texas,Dallas,Diet Coke,0.60,"8,250",4950.00,1980.00,0.40
FizzyCo,1197831,10/18/2023,South,Texas,Dallas,Sprite,0.65,"7,250",4712.50,1885.00,0.40
FizzyCo,1197831,10/19/2023,South,Texas,Dallas,Fanta,0.65,"5,750",3737.50,1868.75,0.50
FizzyCo,1197831,10/20/2023,South,Texas,Dallas,Powerade,0.60,"5,250",3150.00,1102.50,0.35
FizzyCo,1197831,10/21/2023,South,Texas,Dallas,Dasani Water,0.70,"7,750",5425.00,2983.75,0.55
BevCo,1185732,10/22/2023,South,Texas,Dallas,Coca-Cola,0.45,"4,250",1912.50,1051.88,0.55
BevCo,1185732,10/23/2023,South,Texas,Dallas,Diet Coke,0.45,"2,250",1012.50,354.38,0.35
BevCo,1185732,10/24/2023,South,Texas,Dallas,Sprite,0.35,"2,250",787.50,315.00,0.40
BevCo,1185732,10/25/2023,South,Texas,Dallas,Fanta,0.40,750,300.00,120.00,0.40
BevCo,1185732,10/26/2023,Northeast,Pennsylvania,Philadelphia,Powerade,0.55,"1,250",687.50,240.63,0.35
BevCo,1185732,10/27/2023,Northeast,Pennsylvania,Philadelphia,Dasani Water,0.45,"2,250",1012.50,303.75,0.30
BevCo,1185732,10/28/2023,Northeast,Pennsylvania,Philadelphia,Coca-Cola,0.45,"4,750",2137.50,1175.63,0.55
BevCo,1185732,10/29/2023,Northeast,Pennsylvania,Philadelphia,Diet Coke,0.45,"1,250",562.50,196.88,0.35
BevCo,1185732,10/30/2023,Northeast,Pennsylvania,Philadelphia,Sprite,0.35,"1,750",612.50,245.00,0.40
BevCo,1185732,10/31/2023,Northeast,Pennsylvania,Philadelphia,Fanta,0.40,500,200.00,80.00,0.40
BevCo,1185732,11/1/2023,Northeast,Pennsylvania,Philadelphia,Powerade,0.55,"1,250",687.50,240.63,0.35
BevCo,1185732,11/2/2023,Northeast,Pennsylvania,Philadelphia,Dasani Water,0.45,"2,250",1012.50,303.75,0.30
BevCo,1185732,11/3/2023,Northeast,Pennsylvania,Philadelphia,Coca-Cola,0.50,"4,450",2225.00,1223.75,0.55
BevCo,1185732,11/4/2023,Northeast,Pennsylvania,Philadelphia,Diet Coke,0.50,"1,500",750.00,262.50,0.35
BevCo,1185732,11/5/2023,Northeast,Pennsylvania,Philadelphia,Sprite,0.40,"1,750",700.00,280.00,0.40
BevCo,1185732,11/6/2023,Northeast,Pennsylvania,Philadelphia,Fanta,0.45,250,112.50,45.00,0.40
BevCo,1185732,11/7/2023,Northeast,Pennsylvania,Philadelphia,Powerade,0.60,750,450.00,135.00,0.30
BevCo,1185732,11/8/2023,Northeast,Pennsylvania,Philadelphia,Dasani Water,0.50,"1,750",875.00,218.75,0.25
BevCo,1185732,11/9/2023,Northeast,Pennsylvania,Philadelphia,Coca-Cola,0.50,"4,500",2250.00,1125.00,0.50
BevCo,1185732,11/10/2023,Northeast,Pennsylvania,Philadelphia,Diet Coke,0.50,"1,500",750.00,225.00,0.30
BevCo,1185732,11/11/2023,Northeast,Pennsylvania,Philadelphia,Sprite,0.40,"1,500",600.00,210.00,0.35
BevCo,1185732,11/12/2023,Northeast,Pennsylvania,Philadelphia,Fanta,0.45,750,337.50,118.13,0.35
BevCo,1185732,11/13/2023,Northeast,Pennsylvania,Philadelphia,Powerade,0.60,750,450.00,135.00,0.30
BevCo,1185732,11/14/2023,Northeast,Pennsylvania,Philadelphia,Dasani Water,0.50,"2,000",1000.00,250.00,0.25
BevCo,1185732,11/15/2023,Northeast,Pennsylvania,Philadelphia,Coca-Cola,0.60,"4,700",2820.00,1410.00,0.50
BevCo,1185732,11/16/2023,Northeast,Pennsylvania,Philadelphia,Diet Coke,0.60,"1,750",1050.00,315.00,0.30
BevCo,1185732,11/17/2023,Northeast,Pennsylvania,Philadelphia,Sprite,0.55,"1,500",825.00,288.75,0.35
BevCo,1185732,11/18/2023,Northeast,Pennsylvania,Philadelphia,Fanta,0.55,"1,000",550.00,192.50,0.35
BevCo,1185732,11/19/2023,Northeast,Pennsylvania,Philadelphia,Powerade,0.65,"1,250",812.50,243.75,0.30
BevCo,1185732,11/20/2023,Northeast,Pennsylvania,Philadelphia,Dasani Water,0.70,"2,500",1750.00,525.00,0.30
BevCo,1185732,11/21/2023,Northeast,Pennsylvania,Philadelphia,Coca-Cola,0.65,"5,000",3250.00,1787.50,0.55
BevCo,1185732,11/22/2023,Northeast,Pennsylvania,Philadelphia,Diet Coke,0.60,"2,500",1500.00,525.00,0.35
BevCo,1185732,11/23/2023,Northeast,Pennsylvania,Philadelphia,Sprite,0.55,"1,750",962.50,385.00,0.40
BevCo,1185732,11/24/2023,Northeast,Pennsylvania,Philadelphia,Fanta,0.55,"1,500",825.00,330.00,0.40
BevCo,1185732,11/25/2023,Northeast,Pennsylvania,Philadelphia,Powerade,0.65,"1,500",975.00,341.25,0.35
BevCo,1185732,11/26/2023,Northeast,Pennsylvania,Philadelphia,Dasani Water,0.70,"3,000",2100.00,630.00,0.30
BevCo,1185732,11/27/2023,Northeast,Pennsylvania,Philadelphia,Coca-Cola,0.65,"5,000",3250.00,1787.50,0.55
BevCo,1185732,11/28/2023,Northeast,Pennsylvania,Philadelphia,Diet Coke,0.60,"3,000",1800.00,630.00,0.35
BevCo,1185732,11/29/2023,Northeast,Pennsylvania,Philadelphia,Sprite,0.55,"2,250",1237.50,495.00,0.40
BevCo,1185732,11/30/2023,Northeast,Pennsylvania,Philadelphia,Fanta,0.55,"1,750",962.50,385.00,0.40
BevCo,1185732,12/1/2023,Northeast,Pennsylvania,Philadelphia,Powerade,0.65,"2,000",1300.00,455.00,0.35
BevCo,1185732,12/2/2023,Northeast,Pennsylvania,Philadelphia,Dasani Water,0.70,"3,750",2625.00,787.50,0.30
BevCo,1185732,12/3/2023,Northeast,Pennsylvania,Philadelphia,Coca-Cola,0.65,"5,250",3412.50,1876.88,0.55
BevCo,1185732,12/4/2023,Northeast,Pennsylvania,Philadelphia,Diet Coke,0.60,"3,000",1800.00,630.00,0.35
BevCo,1185732,12/5/2023,Northeast,Pennsylvania,Philadelphia,Sprite,0.55,"2,250",1237.50,495.00,0.40
